Id,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs
11094,75,33.0,18.3,6.8,14.1,48.9,0.0,0.3,4.9,4.8,6.0,84.6,2.4,3.4,5.9,3.1,1.1,0.2,3.0,1
230,56,18.4,10.5,3.8,7.7,50.0,0.1,0.4,16.8,2.8,3.8,78.3,1.2,1.7,2.7,1.2,0.6,0.4,1.9,0
7246,68,18.6,8.4,3.4,6.3,52.7,0.4,1.0,35.1,1.1,1.8,66.3,0.8,1.4,2.4,2.2,0.8,0.3,2.0,1
1781,72,6.6,1.4,0.6,1.3,44.6,-0.7,-1.6,29.8,0.2,0.4,65.2,0.5,1.3,1.8,0.4,0.2,0.2,0.6,1
5442,55,9.3,3.5,1.3,2.9,41.4,-0.0,-0.3,11.1,1.0,1.6,65.3,0.5,0.6,1.0,1.0,0.4,0.0,0.8,1
92,84,18.1,12.7,5.3,10.6,49.5,0.7,1.9,36.3,1.2,1.4,91.0,0.5,0.9,1.4,2.0,0.6,-0.1,0.7,1
1488,37,22.4,14.8,5.6,11.7,48.5,0.4,1.2,33.8,2.6,3.4,66.0,1.2,1.9,3.2,2.7,1.4,0.2,1.6,1
12966,97,50.2,24.1,9.6,18.4,54.7,0.3,0.9,26.8,4.3,5.6,76.5,3.6,7.2,11.0,5.8,1.6,1.9,3.0,1
10803,40,9.4,1.9,0.8,2.1,37.1,0.6,1.5,39.1,0.2,0.2,79.6,0.3,0.6,0.9,0.5,0.2,-0.0,0.5,0
2774,71,20.2,7.3,2.7,4.9,53.9,-0.4,-1.2,9.0,2.2,3.2,69.0,2.5,3.2,5.7,0.9,0.4,0.4,1.5,1
6075,78,14.8,5.7,2.3,4.9,46.9,0.5,1.6,36.6,0.8,1.0,78.6,0.8,1.4,2.1,2.3,0.9,0.4,1.1,1
12177,69,13.5,3.9,1.5,3.3,46.5,0.1,0.4,25.9,0.7,1.2,58.7,0.9,2.0,2.9,0.5,0.3,0.1,0.8,1
589,69,21.0,8.6,3.4,7.5,44.6,-0.0,0.1,12.1,2.0,2.7,73.9,2.5,3.6,6.0,1.1,0.5,0.3,1.6,0
5949,75,8.7,4.7,2.0,3.5,58.0,-0.3,-0.7,3.0,0.7,1.2,59.7,2.1,1.3,3.0,0.2,0.6,0.8,1.1,1
9799,33,7.8,3.8,1.3,3.2,41.9,0.5,1.4,33.6,1.0,1.2,81.6,0.3,0.4,0.7,0.9,0.4,-0.2,0.5,1
8977,48,11.5,4.2,1.6,4.6,37.0,0.4,1.4,39.1,0.6,0.9,73.3,0.2,1.3,1.4,0.3,0.1,0.2,0.9,1
2973,93,25.4,7.3,2.9,6.9,39.2,0.5,1.1,37.0,1.2,1.6,69.6,0.8,3.8,4.3,2.0,1.1,0.6,1.4,1
10221,41,11.4,2.4,1.1,2.5,42.5,-0.0,-0.1,10.3,0.4,0.6,59.1,0.9,1.7,2.5,0.4,0.2,0.2,0.5,0
13239,41,7.4,2.4,0.9,2.7,36.7,-0.1,0.1,10.7,0.3,0.5,72.8,0.3,0.3,0.6,0.8,0.6,0.1,0.6,0
4545,66,11.3,2.5,0.9,2.4,38.5,0.2,0.5,19.3,0.6,0.7,88.6,0.3,0.7,1.0,0.8,0.4,0.2,0.6,1
10802,61,18.5,5.2,2.0,4.7,42.6,0.3,1.0,21.2,1.1,1.7,66.3,1.7,2.6,4.5,0.4,0.6,0.2,0.8,1
2817,76,24.0,12.0,4.7,9.4,49.6,0.5,1.2,18.8,2.3,2.7,84.5,2.3,2.9,5.2,1.2,0.5,0.6,1.4,1
497,54,13.1,3.5,1.3,3.7,33.5,-0.0,0.0,1.9,1.0,1.6,62.0,0.9,1.6,2.4,0.7,0.7,0.3,1.8,1
9782,33,6.4,1.9,0.7,1.8,40.6,0.0,0.1,-0.2,0.4,1.0,54.5,0.4,0.5,0.9,0.2,0.3,-0.8,0.4,1
12704,63,24.0,10.5,3.8,8.4,46.0,0.3,0.9,31.1,2.5,3.9,58.6,1.3,1.2,2.5,2.7,0.7,0.6,2.7,1
7753,47,19.3,7.1,2.6,5.9,41.7,1.1,3.2,46.8,1.4,2.0,68.8,0.9,2.0,3.1,1.6,0.7,0.0,0.9,1
3339,65,24.8,10.9,3.6,7.9,43.5,0.5,1.3,24.8,3.8,4.8,84.1,0.7,1.4,2.2,5.7,1.4,0.2,2.7,1
4827,69,20.7,4.9,1.8,3.4,50.6,0.5,1.3,17.9,1.2,2.2,58.7,2.5,5.0,7.5,0.2,0.6,0.3,0.5,0
1628,71,10.8,3.1,1.4,2.6,50.4,-0.4,-1.1,-5.3,0.5,0.9,50.5,1.2,1.8,3.1,0.3,0.3,0.5,0.8,0
2981,61,10.3,3.5,1.6,3.7,43.6,-0.2,-0.2,9.7,0.6,0.9,64.2,0.5,1.1,1.7,1.2,0.2,0.0,1.2,1
2200,54,15.2,7.3,2.5,6.2,42.2,0.1,0.6,24.5,2.0,2.4,78.5,1.4,1.4,2.4,0.8,0.5,0.2,0.9,1
994,73,27.9,8.5,3.0,7.0,42.9,0.7,2.1,31.2,1.6,2.0,85.9,0.6,3.1,3.7,1.6,0.7,0.4,1.9,1
8910,43,6.2,3.1,1.2,3.0,38.1,0.1,0.2,22.5,0.7,1.1,64.9,0.5,0.9,1.5,0.4,0.1,0.3,0.6,1
6379,36,10.5,3.1,1.4,3.0,44.0,-0.1,-0.3,8.8,0.4,0.7,57.2,1.1,1.7,2.6,0.3,0.1,0.5,0.5,1
1836,59,14.2,8.0,3.2,7.3,44.9,0.6,1.7,36.7,1.1,1.5,76.0,0.2,0.8,1.0,1.9,0.5,0.0,1.0,1
3231,42,9.6,5.5,2.2,6.1,34.4,0.8,2.4,48.3,0.7,0.9,79.8,0.1,0.7,0.9,1.3,0.2,-0.1,0.9,1
3753,27,7.0,1.8,0.8,1.8,43.0,0.4,1.3,48.1,0.1,0.1,75.8,0.2,0.6,0.7,1.5,0.3,0.1,0.3,0
10763,56,9.8,3.3,1.3,4.1,33.3,0.1,0.8,5.9,0.4,0.7,66.8,0.2,0.4,0.6,3.1,0.6,-2.0,1.6,1
8538,65,16.4,5.5,2.1,4.4,45.9,0.4,0.8,34.2,1.1,1.5,78.6,1.2,1.7,2.8,0.6,0.8,0.2,0.5,1
6663,90,40.6,17.0,6.8,16.0,42.9,0.9,2.7,11.8,1.5,2.3,75.7,1.5,4.6,6.0,3.9,1.1,0.3,1.9,1
11462,84,22.5,8.7,3.2,7.3,45.3,-0.2,-0.3,5.7,2.2,3.0,70.2,1.3,3.5,4.8,2.1,0.6,0.8,2.3,1
10668,67,16.7,5.0,1.7,4.9,35.2,0.4,1.4,20.9,1.4,1.7,82.2,0.4,2.0,2.4,2.4,0.7,0.1,1.1,0
6821,39,12.1,6.4,2.4,5.7,43.0,0.9,2.7,38.6,0.7,0.9,73.1,0.2,0.9,1.0,1.3,0.5,0.1,1.1,1
8235,48,9.2,3.6,1.6,3.1,48.6,-0.7,-1.7,6.8,0.7,1.0,72.6,1.2,1.2,2.3,0.4,0.4,0.3,0.8,0
13660,72,41.0,15.0,6.5,14.0,48.5,1.4,4.0,39.9,1.0,1.5,76.0,1.3,3.7,4.9,3.2,0.8,0.1,2.3,1
8078,67,31.6,15.3,5.6,13.3,43.6,0.8,2.5,21.8,3.1,3.6,87.9,1.7,3.4,5.4,2.9,1.5,0.7,2.6,1
10304,78,18.0,6.3,2.4,6.4,35.7,0.4,1.2,31.7,1.3,1.6,79.0,0.3,1.4,1.7,1.6,0.8,0.0,1.4,1
5922,53,12.3,3.8,1.5,4.4,32.8,0.7,2.2,32.9,0.4,0.6,67.7,0.3,1.3,1.9,1.0,0.8,0.1,0.7,0
4783,19,7.3,2.9,1.1,2.9,39.9,0.5,1.9,9.8,0.3,0.4,68.9,0.2,0.9,1.3,0.4,0.1,0.1,0.7,0
1664,52,4.6,1.4,0.5,1.4,40.0,0.1,0.3,8.8,0.2,0.2,75.2,0.1,0.4,0.5,0.2,0.3,-0.4,0.2,1
9610,70,26.4,8.0,3.3,9.3,33.7,0.6,1.7,27.6,1.3,1.7,76.3,1.9,4.4,6.1,1.7,1.0,0.4,2.4,0
9640,87,16.3,5.9,2.2,5.2,43.6,0.4,1.3,28.8,1.4,1.9,75.9,1.3,1.7,3.1,1.6,1.0,0.2,1.0,1
6606,66,8.8,3.4,1.2,2.1,55.0,0.1,-0.1,24.9,0.7,1.1,64.0,0.8,0.8,1.4,0.3,0.4,0.3,0.5,1
4382,94,25.7,8.0,3.3,6.6,48.9,-0.3,-1.0,1.8,1.5,2.3,62.3,2.9,6.0,8.6,1.3,0.9,1.1,1.7,1
9085,76,19.4,9.7,3.1,6.9,42.1,0.5,1.5,72.6,3.4,3.1,168.9,0.3,0.9,1.1,3.7,0.6,-0.3,1.2,1
3039,70,11.2,4.1,1.4,3.8,36.3,0.5,1.3,30.0,1.2,1.5,80.2,0.5,1.8,2.2,1.0,0.5,0.2,1.1,1
9719,56,18.7,5.6,2.2,5.3,40.8,0.6,1.8,24.2,0.5,0.8,69.3,1.3,2.4,4.1,1.0,0.3,0.3,0.7,1
9467,69,7.5,2.1,0.8,2.0,44.9,0.3,0.6,23.4,0.3,0.5,63.4,0.2,0.6,0.8,0.7,0.3,-0.1,0.4,1
5931,50,17.6,5.6,2.3,5.6,39.4,0.7,2.1,35.1,0.5,0.7,75.9,0.3,1.1,1.5,3.1,0.8,0.1,1.3,1
1897,45,8.4,3.6,1.3,3.3,39.3,0.3,1.4,11.7,0.7,0.8,80.1,0.1,0.6,0.8,1.1,0.3,-0.0,0.9,1
3855,54,17.1,5.5,2.0,4.8,44.3,0.2,0.7,16.5,0.9,1.6,60.1,0.9,2.8,3.8,0.6,0.5,0.5,0.8,1
3197,94,37.5,9.3,3.5,9.0,37.9,1.0,2.6,45.0,1.3,1.5,81.7,0.7,4.2,4.5,3.6,1.4,0.7,1.4,1
12150,77,25.6,11.9,4.8,8.9,56.3,0.2,0.5,8.1,2.2,2.8,83.4,2.0,3.3,5.4,1.0,0.7,0.2,1.5,1
11995,60,24.4,6.3,2.3,5.6,41.8,0.9,2.4,15.1,0.9,1.3,77.7,0.6,2.7,3.1,1.3,0.9,0.5,0.6,1
2965,37,10.0,4.1,1.5,3.5,43.9,0.3,0.9,41.6,0.6,1.1,56.8,0.5,1.5,1.8,0.2,0.1,0.4,0.6,1
13270,85,7.7,1.7,0.7,1.5,49.3,-0.1,-0.2,16.6,0.2,0.4,49.0,0.7,0.9,1.5,0.2,0.2,0.7,0.4,1
4722,58,13.6,5.4,2.0,3.9,47.8,0.6,1.7,6.1,1.0,1.3,80.5,0.8,2.6,3.5,0.6,0.2,0.2,0.6,1
4585,61,14.5,3.8,1.5,4.0,38.7,0.6,1.8,36.6,0.4,0.5,73.3,0.2,0.9,1.1,2.3,0.5,-1.0,0.8,1
12,84,28.1,13.0,5.5,10.4,54.5,-0.5,-1.5,7.0,2.6,4.0,69.6,2.3,5.8,7.7,2.1,0.6,0.7,2.4,1
11307,76,36.7,13.3,4.9,10.4,47.2,0.4,1.1,25.8,3.2,4.7,66.0,2.2,8.2,10.4,2.9,1.1,0.8,2.3,1
5962,69,15.4,4.8,1.9,4.3,43.7,0.2,0.5,-1.8,1.0,1.2,77.9,2.2,2.2,4.6,0.5,0.5,0.2,0.7,1
8689,63,16.8,6.4,2.7,6.4,42.9,0.3,0.8,34.4,0.8,1.2,71.2,0.5,1.2,1.8,2.7,0.7,0.0,1.0,1
7980,38,13.5,6.4,2.5,5.7,44.4,0.9,2.4,23.4,1.2,2.0,65.1,0.5,1.4,2.1,0.8,0.7,0.1,1.1,1
12679,29,9.5,2.2,0.8,2.5,35.0,1.0,2.7,13.6,0.2,0.4,53.1,0.1,0.5,0.7,1.2,0.4,-0.0,0.6,1
3774,91,39.5,16.7,7.2,17.1,42.5,0.7,1.9,19.6,1.6,2.2,74.1,1.4,3.6,4.5,4.1,1.6,0.4,2.5,1
11730,63,14.0,5.1,2.0,4.1,48.9,-0.4,-1.2,-9.6,1.2,1.9,73.2,1.5,2.4,3.8,0.7,0.7,0.9,0.8,1
1665,67,18.3,6.7,2.6,5.7,45.0,-0.0,-0.1,15.4,1.4,1.9,69.5,2.1,3.6,5.6,0.5,0.2,0.4,0.9,0
731,45,14.5,6.5,2.5,6.5,37.8,0.4,1.3,34.2,0.9,0.9,88.5,0.2,1.4,1.5,1.2,0.3,0.1,0.7,0
351,59,12.9,3.5,1.5,3.6,41.7,0.4,1.1,2.9,0.5,1.0,53.3,1.0,2.0,3.0,0.7,0.3,0.4,0.5,1
5397,41,7.3,3.0,1.1,2.8,39.5,0.4,1.3,22.2,0.4,0.4,83.4,0.3,0.6,1.0,0.1,0.2,0.2,0.3,1
10533,103,39.7,19.3,7.7,15.3,55.0,0.7,1.9,-9.6,3.2,5.1,62.0,3.6,6.5,10.3,2.6,2.0,0.7,2.7,1
5418,77,28.6,15.3,5.9,13.8,44.2,1.0,3.1,29.4,2.1,2.8,81.0,0.8,2.2,3.0,3.5,1.2,0.2,1.7,1
8750,50,8.5,4.0,1.6,4.7,33.8,0.5,1.5,57.6,0.3,0.3,80.5,0.1,0.5,0.6,0.8,0.2,0.0,0.5,1
1533,47,8.5,4.8,1.8,5.1,37.8,0.4,1.4,38.9,0.9,1.1,78.7,0.4,0.4,0.7,1.2,0.3,-0.1,1.6,1
11531,84,20.1,10.8,4.3,9.3,47.2,0.2,0.5,24.7,1.7,2.5,74.7,0.9,1.7,2.8,1.3,0.6,0.2,1.7,1
1311,89,45.5,18.4,7.9,16.8,47.7,-0.1,-0.1,22.6,3.0,4.0,77.0,3.6,4.9,8.4,4.0,1.6,0.6,2.6,1
12818,49,11.7,2.6,1.2,2.4,51.1,-0.3,-1.1,5.4,0.4,0.7,64.8,1.4,3.8,5.1,0.3,0.1,0.9,0.8,1
11251,53,7.8,2.1,0.8,1.7,45.4,-0.4,-0.8,2.1,0.8,1.1,71.2,0.8,1.4,2.3,0.8,0.4,0.1,0.8,1
11461,59,20.8,9.8,3.8,5.9,59.6,-0.2,-0.7,-17.1,3.3,4.7,65.9,2.4,3.1,5.6,1.2,0.7,0.2,1.5,1
13180,58,17.8,7.4,2.7,6.2,44.6,0.2,0.8,14.6,1.8,2.5,70.8,2.0,3.2,5.3,0.4,0.3,0.5,1.3,1
10979,82,29.7,12.9,4.9,10.2,48.1,0.6,1.6,3.8,2.3,3.2,74.7,2.3,4.5,6.9,1.2,0.6,0.8,2.0,1
2558,24,8.9,4.4,1.6,3.6,41.8,0.6,1.7,46.0,0.9,1.0,82.6,0.0,0.4,0.5,2.7,0.7,-0.4,0.9,1
10708,75,30.5,9.8,4.0,8.9,44.1,1.0,2.5,29.4,1.1,1.6,65.0,1.4,2.6,4.1,2.2,0.7,0.3,1.7,1
19,38,24.3,12.0,4.7,9.8,45.0,0.6,1.7,39.8,2.3,3.1,74.7,1.4,2.7,4.0,0.9,0.9,0.6,1.3,1
12367,87,29.4,14.1,5.6,10.9,53.5,0.5,1.1,8.3,2.1,3.1,67.1,1.3,2.9,4.3,5.2,1.4,0.7,2.1,1
8805,62,17.8,4.9,2.3,4.8,44.8,-0.1,-0.2,6.6,0.6,1.3,55.6,2.4,3.8,5.9,0.7,0.4,1.2,1.2,1
4984,66,23.4,9.8,4.1,9.5,44.5,0.3,0.9,42.5,1.1,1.9,58.8,0.5,2.0,2.3,4.3,1.3,0.2,2.5,0
8473,100,23.6,10.4,4.2,6.6,60.7,-0.1,-0.6,2.5,2.5,4.2,63.0,3.3,4.1,7.7,1.2,0.6,0.4,1.7,1
4245,59,16.0,7.4,3.3,7.0,47.1,0.0,0.3,23.0,1.1,1.6,68.2,0.9,2.1,3.2,0.9,0.5,0.4,1.3,1
12797,83,25.0,8.2,3.2,6.5,50.1,0.1,0.2,-4.7,1.8,2.5,76.7,2.0,2.9,5.0,1.5,1.2,0.5,1.0,0
9508,79,31.6,11.7,4.7,9.2,50.3,0.1,0.2,8.0,2.4,2.7,90.0,1.5,3.2,4.3,2.9,1.0,0.3,2.3,1
5165,52,21.5,6.9,2.2,5.4,40.0,0.9,2.5,45.1,1.7,2.0,91.2,0.4,2.0,2.3,1.7,0.7,0.4,1.1,0
3600,75,12.2,3.5,1.2,2.6,46.6,0.2,0.5,14.4,1.0,1.5,61.8,1.7,2.1,4.0,0.7,0.5,0.5,0.7,1
2481,53,13.0,4.2,1.4,3.4,43.5,1.4,3.9,36.0,0.7,1.0,65.4,0.7,1.4,2.0,0.6,0.2,0.1,0.7,0
10997,70,19.4,8.1,3.1,6.9,45.7,0.1,0.3,1.3,1.5,2.2,69.0,1.9,2.4,4.1,0.8,1.3,0.3,1.1,1
5456,55,8.8,2.8,1.0,2.5,38.3,0.2,0.5,39.8,0.7,0.9,80.5,0.4,0.9,1.3,1.1,0.3,-0.6,0.8,1
11527,79,27.7,11.8,4.9,11.8,38.9,0.1,0.4,33.0,1.5,2.5,71.3,1.4,4.1,5.4,2.5,0.6,0.2,2.6,1
12138,73,26.6,5.8,2.7,6.0,45.6,-0.0,0.1,5.8,0.6,1.0,57.8,2.0,4.0,6.0,1.7,0.9,0.7,1.0,1
776,62,11.3,3.7,1.4,4.0,34.6,-0.2,-0.2,8.2,0.9,1.1,85.3,0.7,1.1,1.8,1.1,0.3,-0.1,1.1,1
1473,68,10.6,3.8,1.6,3.6,47.5,-0.1,-0.4,33.1,0.5,0.6,72.4,0.6,0.9,1.6,1.3,0.4,-0.0,0.6,1
5545,49,10.6,1.9,0.7,2.2,33.8,0.1,0.4,14.0,0.2,0.3,76.8,0.9,1.4,2.2,0.0,0.1,0.3,0.1,1
5690,50,29.6,11.6,4.2,9.2,46.3,0.6,1.6,27.7,2.7,3.5,77.9,1.2,2.0,3.3,3.9,1.0,0.3,2.0,1
9630,74,19.8,7.4,2.9,5.4,52.0,0.1,0.2,14.4,1.6,2.4,61.3,1.7,2.3,3.9,1.1,0.9,0.5,1.6,1
1475,68,21.7,6.4,2.5,5.4,45.4,-0.4,-0.7,-4.6,1.9,2.6,73.1,2.6,5.0,7.8,0.5,0.5,0.9,0.9,1
10208,67,18.0,9.9,4.1,10.4,38.4,-0.1,-0.1,21.3,1.9,2.3,82.2,0.6,2.3,3.0,2.0,1.0,0.1,1.8,1
201,70,17.1,5.6,2.3,5.4,43.5,-0.0,0.0,-0.4,1.0,1.5,66.5,2.0,2.1,3.9,0.4,0.7,0.3,1.1,0
10349,58,15.3,5.1,1.7,3.9,43.4,0.9,2.4,36.8,0.7,0.6,89.0,0.3,1.2,1.4,1.1,0.6,0.1,0.4,0
3526,64,8.7,2.4,0.9,2.6,33.9,0.4,1.1,28.3,0.3,0.4,76.9,0.0,0.3,0.4,3.3,0.9,-1.0,1.0,1
7242,71,27.8,10.9,3.8,8.1,46.3,0.5,1.5,13.7,3.0,3.9,77.0,1.2,2.8,4.2,4.0,1.2,0.1,1.9,1
6783,92,28.0,13.0,4.9,10.7,45.5,1.1,2.7,18.3,2.1,2.6,79.8,3.1,4.8,8.0,1.0,0.6,0.6,1.6,1
2998,68,16.7,2.9,1.0,2.8,40.3,0.3,1.2,16.7,0.5,0.8,69.7,0.6,1.7,2.4,1.8,1.1,0.2,0.9,1
10321,25,8.5,4.3,1.7,4.3,39.1,0.1,0.5,30.5,0.7,1.0,67.3,0.3,0.8,1.2,0.7,0.3,-0.2,0.6,1
7814,56,16.9,5.9,2.3,5.3,42.9,0.7,1.7,48.4,0.9,1.0,83.8,0.4,1.4,2.0,1.0,0.7,0.4,1.2,0
11524,68,22.5,7.9,3.1,8.9,32.6,0.3,1.4,35.9,1.4,2.1,69.7,0.9,2.1,3.0,3.6,0.8,0.3,1.7,1
4434,63,16.0,5.8,2.5,5.6,47.4,0.4,1.5,23.4,0.6,0.8,68.1,0.5,1.4,2.0,1.0,0.8,0.3,1.0,1
13195,60,14.4,5.0,2.3,4.0,54.0,-0.6,-1.7,-0.2,0.9,1.4,61.6,2.3,3.6,5.5,1.5,0.4,0.3,1.0,1
9034,73,33.2,14.7,5.8,12.6,45.1,1.0,2.9,46.9,1.9,2.9,59.0,1.5,4.3,5.7,2.9,1.3,0.6,2.5,1
1032,67,17.4,9.5,3.3,6.7,49.2,0.1,0.3,1.3,2.7,3.4,75.8,1.5,1.9,3.4,1.5,0.8,0.4,1.9,1
11632,46,11.2,7.3,3.2,7.6,43.2,-0.5,-1.2,-8.7,1.5,2.5,58.2,0.7,0.8,1.4,0.7,0.2,0.3,1.3,1
13400,72,20.7,5.7,2.4,5.5,44.0,0.5,1.8,43.4,0.6,0.7,77.7,0.8,1.5,2.3,1.9,0.6,0.0,1.1,1
4769,64,13.0,9.4,3.3,6.3,53.9,0.4,0.9,19.7,2.4,4.3,62.3,1.4,2.4,4.2,0.1,0.3,0.4,0.7,1
9135,66,22.2,10.8,4.4,8.5,50.9,-0.1,-0.4,19.7,1.9,2.4,73.9,1.6,2.6,4.1,2.0,0.5,0.3,1.1,1
9150,79,24.7,12.5,4.9,10.3,47.8,0.3,0.9,38.9,1.9,2.7,74.4,2.0,1.9,3.6,1.0,1.8,0.5,1.4,1
12267,74,9.9,5.1,1.8,4.5,40.6,0.0,0.3,29.6,1.4,1.8,73.5,0.3,0.5,0.8,0.9,0.3,-0.3,0.8,1
10384,43,10.5,3.7,1.4,3.8,36.8,-0.3,-0.5,32.4,0.7,0.9,77.4,0.3,0.8,1.0,1.0,0.6,0.1,0.5,1
5337,58,10.2,4.0,1.7,4.6,38.6,-0.0,0.0,3.8,0.5,0.8,62.4,0.4,0.9,1.4,1.2,0.2,-0.1,1.0,1
3480,54,11.3,2.4,1.2,2.7,45.8,-0.2,-0.6,4.5,0.2,0.3,62.9,0.9,1.1,2.4,0.3,0.3,0.3,0.4,1
6471,55,8.0,2.3,1.1,2.7,42.1,-0.2,-0.3,-4.0,0.2,0.4,66.7,0.3,0.5,0.9,1.2,0.2,-0.1,0.5,1
8011,54,13.2,5.4,2.2,4.5,48.8,-0.4,-1.0,-20.5,1.3,2.6,37.9,1.9,2.7,4.3,0.3,0.2,0.3,1.2,1
2420,39,6.7,3.1,1.1,2.8,40.8,0.4,1.1,22.3,0.5,0.8,65.7,0.2,0.5,0.7,0.7,0.1,0.2,0.6,1
6776,57,15.0,6.3,2.3,5.3,43.9,0.6,2.0,22.4,1.2,1.8,63.9,1.1,2.5,3.6,1.4,0.6,0.2,1.3,1
7351,48,30.4,10.8,4.3,9.6,44.6,0.1,0.5,14.3,2.0,2.7,73.0,1.7,4.3,5.2,1.3,0.9,0.4,2.1,1
5452,82,27.8,12.5,5.5,11.8,45.2,0.0,0.0,18.8,1.8,2.6,68.2,1.0,2.4,3.3,5.1,1.1,0.1,2.3,1
8264,91,34.7,15.1,6.2,12.7,47.9,0.6,1.8,25.9,2.3,3.6,68.5,2.7,4.9,8.2,3.4,1.3,0.3,2.4,1
13318,83,15.1,7.1,2.8,6.4,45.0,0.3,0.6,41.5,1.0,1.4,71.5,0.6,0.9,1.5,1.6,0.7,-0.0,1.1,1
13544,74,11.8,5.2,2.1,5.1,41.4,0.1,0.5,-10.3,0.9,1.5,61.0,1.1,2.1,3.2,0.5,0.4,0.4,1.2,1
7506,70,17.8,5.8,2.3,5.1,45.2,0.0,0.3,29.2,1.3,1.9,74.4,1.2,1.9,3.1,1.4,0.7,0.2,1.0,1
1552,67,5.9,1.4,0.5,1.3,42.0,-0.3,-1.4,11.9,0.4,0.6,59.8,0.4,0.4,0.7,0.3,0.2,0.0,0.7,1
3585,43,11.2,4.3,1.5,3.9,37.9,-0.2,-0.1,40.7,1.1,1.4,76.0,0.1,0.5,0.7,1.5,0.7,-0.1,0.8,1
761,84,32.3,14.5,5.2,13.7,36.9,0.7,2.4,42.7,2.6,2.8,91.5,1.0,3.3,4.2,1.4,0.7,-0.0,1.5,1
4513,60,19.4,10.0,3.7,9.0,40.1,0.7,2.0,34.7,2.0,2.7,72.0,1.4,1.8,2.9,2.1,0.5,0.2,2.1,1
7243,53,15.8,8.0,2.7,7.0,40.7,-0.5,-0.9,-9.0,2.8,4.0,69.4,1.1,2.0,3.0,1.4,0.9,0.3,1.6,0
4893,48,5.4,1.2,0.5,1.4,32.9,0.7,1.8,40.7,0.1,0.1,60.7,0.1,0.3,0.5,0.3,0.1,-0.5,0.2,1
603,69,14.5,5.7,2.1,5.4,40.8,0.5,1.7,29.4,1.1,1.9,68.4,0.7,1.3,2.1,0.4,0.3,0.2,0.7,1
8688,60,18.2,3.4,1.3,3.6,35.9,-0.2,-0.2,20.4,0.8,0.9,87.2,0.4,1.0,1.3,3.1,0.8,0.0,1.1,1
5389,51,14.4,5.9,2.5,5.1,47.8,0.3,0.6,1.6,1.1,2.0,62.9,2.3,2.7,5.0,0.3,0.3,0.5,0.7,1
3537,51,11.7,5.7,2.5,5.0,51.7,-0.1,0.1,28.5,0.7,0.9,72.3,0.3,0.9,1.3,0.8,0.2,0.1,1.0,0
7451,97,35.5,12.5,4.7,11.9,37.8,1.0,2.8,52.9,1.8,2.0,111.2,0.8,1.8,2.6,5.9,1.3,0.1,2.3,1
11968,51,9.6,2.1,0.8,2.1,38.4,0.4,1.4,6.3,0.3,0.5,45.4,0.2,0.5,0.8,1.4,0.5,0.4,0.6,1
4011,42,10.6,3.0,1.0,3.2,32.8,1.0,2.8,38.5,0.3,0.3,92.0,0.0,0.4,0.4,2.0,0.3,-0.4,0.8,1
7543,88,29.9,10.9,4.0,8.5,47.4,0.5,1.0,9.7,2.7,3.7,74.0,3.3,4.9,8.5,1.1,0.9,0.7,0.9,1
5230,61,21.0,9.4,3.6,9.5,36.3,1.1,3.2,31.2,0.9,1.4,65.2,0.4,2.6,3.0,1.9,0.7,0.2,1.8,0
1678,60,10.4,3.0,1.1,2.9,39.5,-0.0,0.1,-6.9,0.7,1.2,62.0,0.5,0.9,1.4,1.3,0.6,-0.2,1.0,1
13668,58,19.4,6.8,2.3,5.5,44.1,-0.0,0.0,-4.4,2.5,3.1,85.2,1.3,2.1,3.3,2.2,0.9,0.2,1.6,1
8719,63,16.2,8.8,3.7,7.1,53.5,0.2,0.3,-3.7,1.9,2.8,65.5,2.2,1.7,3.8,0.9,0.4,0.0,1.2,1
2193,81,30.0,13.3,4.7,10.0,47.4,0.8,2.1,20.4,2.8,3.6,81.8,0.7,2.0,2.7,3.8,1.1,0.1,2.1,1
9089,47,9.6,2.5,0.9,2.7,37.0,0.8,2.5,22.7,0.2,0.3,74.7,0.0,0.5,0.6,1.7,0.5,-1.0,0.4,0
2248,72,34.4,17.3,6.0,18.1,28.5,1.0,3.5,45.4,3.1,3.8,79.3,0.6,1.5,2.1,5.9,2.1,-0.2,3.3,1
9235,43,8.1,1.5,0.5,1.1,51.3,0.7,1.6,27.2,0.2,0.2,77.2,0.3,1.1,1.5,0.4,0.5,0.2,0.3,1
8276,55,29.5,12.8,4.7,12.5,33.8,0.9,2.7,23.7,1.7,2.1,85.0,0.8,3.3,4.2,3.9,1.5,0.2,1.5,0
2457,123,23.4,10.5,3.6,7.9,45.0,0.8,2.3,13.2,2.4,3.0,85.3,1.6,3.3,5.0,1.9,0.6,0.3,1.5,1
5348,61,27.5,15.9,5.5,12.9,40.9,0.9,2.5,59.5,3.4,4.3,79.7,0.7,2.5,3.2,3.4,1.0,0.3,1.8,1
2705,59,17.3,4.1,1.4,3.4,41.0,0.6,1.7,7.5,1.1,1.3,86.8,0.7,2.1,2.9,0.7,0.5,0.7,1.3,1
10735,82,27.0,13.4,5.0,10.5,48.0,0.0,0.2,18.1,2.8,4.2,67.2,2.1,4.8,7.0,1.6,1.0,0.5,2.2,1
